Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
1,13013,2110,2,5.228802736,15Q3,1,2,2,1,2,1,2,3,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13014,2220,3,7.93083166,15Q3,,3,2,3,2,2,2,2,2,2,2,,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13015,2220,3,7.93083166,15Q3,1,2,2,1,1,1,1,1,1,2,2,2,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13026,2220,2,5.433853824,15Q3,1,2,3,3,1,2,1,1,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13034,2120,1,0.903953341,15Q3,1,3,2,2,3,2,3,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13045,2220,2,5.433853824,15Q3,1,2,2,1,2,1,2,3,2,1,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13048,2110,1,2.004418277,15Q3,2,3,3,2,3,3,3,3,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13060,2230,1,1.41488349,15Q3,2,3,1,3,1,2,1,2,1,1,1,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,13063,2110,2,5.228802736,15Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,13081,2220,2,5.433853824,15Q2,2,3,3,2,2,2,2,2,2,2,1,2,2,3,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13084,2110,1,2.004418277,15Q2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,13088,2230,2,3.690919579,15Q3,1,1,1,1,1,1,1,2,,1,1,1,1,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13095,2110,1,2.004418277,15Q3,,3,3,2,3,3,3,1,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13107,2110,1,2.004418277,15Q3,2,2,2,2,1,2,1,3,3,2,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13109,2220,2,5.433853824,15Q3,1,2,3,2,3,2,3,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13110,2110,1,2.004418277,15Q2,2,2,,3,2,3,2,2,2,1,1,1,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13111,2110,3,7.631554993,15Q3,2,3,1,2,1,2,1,1,2,3,2,3,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13112,2210,1,0.628837107,15Q2,2,3,2,3,2,3,2,2,2,1,2,2,2,3,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,13124,2110,1,2.004418277,15Q3,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13139,2110,1,2.004418277,15Q3,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13144,2210,2,1.640408702,15Q3,2,3,3,2,1,2,2,2,1,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13148,2230,2,3.690919579,15Q3,2,3,3,3,3,3,3,3,3,1,1,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,13208,2120,2,2.358087509,15Q3,2,3,2,3,2,3,2,2,2,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13214,2210,1,0.628837107,15Q3,1,2,2,2,2,2,2,2,2,1,,1,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13290,2220,1,2.083022916,15Q3,2,3,2,3,2,3,1,2,2,1,1,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13318,2110,1,2.004418277,15Q3,1,2,1,2,1,2,2,2,2,1,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13319,2220,1,2.083022916,15Q3,1,2,3,2,2,2,2,2,2,2,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13358,2220,1,2.083022916,15Q3,2,3,2,3,2,3,2,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13364,2210,2,1.640408702,15Q3,2,3,3,3,3,3,3,3,3,2,1,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13378,2130,2,2.153036421,15Q3,2,3,2,3,2,3,2,2,2,3,2,3,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13381,2120,2,2.358087509,15Q3,2,3,2,3,2,3,2,2,2,1,1,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13386,2110,1,2.004418277,15Q3,1,2,3,2,3,2,2,2,3,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13398,2220,1,2.083022916,15Q3,2,3,2,2,2,2,2,2,2,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13402,2230,1,1.41488349,15Q2,,2,,2,2,2,1,2,2,1,1,1,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13407,2130,3,3.142404997,15Q3,2,2,3,3,3,3,3,1,2,2,3,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13409,2210,2,1.640408702,15Q3,2,3,2,3,3,3,3,3,3,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13414,2120,2,2.358087509,15Q3,2,3,2,3,3,3,3,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13451,2120,2,2.358087509,15Q3,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13459,2110,1,2.004418277,15Q3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13460,2210,2,1.640408702,15Q3,2,3,3,3,3,3,3,3,3,3,3,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96551,2130,2,2.153036421,14Q4,1,2,2,2,2,2,2,3,3,3,2,3,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37257,2120,1,0.903953341,14Q4,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14708,2130,2,2.153036421,14Q4,1,2,,1,,1,,2,,1,,1,,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13460,2210,2,1.640408702,14Q4,2,3,3,3,,3,3,2,3,1,1,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,52107,2230,2,3.690919579,14Q4,2,3,3,3,3,3,3,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13014,2220,3,7.93083166,14Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13399,2110,1,2.004418277,14Q4,2,2,2,1,1,1,1,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13109,2220,2,5.433853824,14Q4,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37244,2230,2,3.690919579,14Q4,1,1,2,1,1,1,1,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37250,2230,1,1.41488349,14Q4,2,3,3,2,2,2,2,3,3,2,2,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14295,2110,2,5.228802736,14Q4,,3,1,3,1,3,1,2,2,1,1,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13973,2210,2,1.640408702,14Q4,1,1,3,1,3,1,3,2,2,2,1,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14666,2110,1,2.004418277,14Q4,2,2,3,2,3,3,2,3,3,2,2,1,2,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,13124,2110,1,2.004418277,14Q4,1,1,,1,,1,,2,,2,,2,,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,13454,2120,2,2.358087509,14Q4,2,3,3,2,2,2,2,2,3,1,1,2,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,96645,2120,1,0.903953341,14Q4,,,,1,2,1,2,2,2,1,2,1,2,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,96901,2120,2,2.358087509,14Q4,2,3,2,2,2,3,2,2,2,2,2,3,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,37256,2230,2,3.690919579,14Q4,2,3,1,3,2,3,2,3,2,1,2,1,2,1,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,14655,2220,2,5.433853824,14Q4,1,2,3,2,3,2,3,1,2,2,1,1,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,37219,2210,2,1.640408702,14Q4,1,2,,1,,1,,1,,2,,2,,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13402,2230,1,1.41488349,14Q4,2,,1,3,1,3,1,2,2,2,1,3,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,36011,2120,2,2.358087509,14Q4,1,1,1,1,1,1,1,3,2,2,2,2,2,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13387,2110,1,2.004418277,14Q4,2,2,2,3,2,3,2,2,2,1,2,1,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13987,2210,2,1.640408702,14Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13084,2110,1,2.004418277,14Q4,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13806,2220,2,5.433853824,14Q4,2,3,,3,2,3,2,2,2,2,2,2,2,3,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13403,2120,2,2.358087509,14Q4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13112,2210,1,0.628837107,14Q4,2,3,2,3,2,3,2,2,2,1,1,1,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,14770,2130,1,0.825348702,14Q4,2,2,2,1,2,1,2,1,1,1,1,2,2,2,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
2,33219,2130,2,2.153036421,14Q4,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13380,2110,1,2.004418277,14Q4,2,3,3,3,3,3,3,2,2,1,1,3,3,3,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,37223,2110,1,2.004418277,14Q4,2,3,2,3,2,3,3,2,3,2,3,3,3,3,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,96548,2110,2,5.228802736,14Q4,1,2,2,1,2,1,2,2,2,3,2,2,2,2,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,50226,2210,1,0.628837107,14Q4,2,3,2,3,2,3,2,3,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13127,2230,2,3.690919579,14Q4,2,3,2,1,3,1,3,2,3,1,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13144,2210,2,1.640408702,14Q4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96391,2110,1,2.004418277,14Q4,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50195,2120,2,2.358087509,14Q4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13088,2230,2,3.690919579,14Q4,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50261,2210,2,1.640408702,14Q4,1,2,,3,2,3,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96420,2220,1,2.083022916,14Q4,2,,,1,2,2,2,2,2,1,2,1,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13214,2210,1,0.662670298,12Q4,2,3,2,3,2,3,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13217,2220,2,4.656898807,10Q4,2,3,3,3,3,3,3,3,3,2,2,3,3,3,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
6,14770,2130,1,0.825348702,15Q3,1,1,,1,,1,,1,,2,,2,,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,15298,2220,1,2.083022916,15Q3,2,3,2,3,2,2,1,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,15323,2210,2,1.640408702,15Q3,2,3,2,2,2,2,2,2,2,1,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,15610,2230,2,3.690919579,15Q3,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,31088,2230,2,3.690919579,15Q3,2,2,1,2,1,3,1,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33202,2220,2,5.433853824,15Q3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33204,2110,1,2.004418277,15Q3,2,3,2,2,2,3,2,2,2,1,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33219,2130,2,2.153036421,15Q3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33221,2120,1,0.903953341,15Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33402,2110,2,5.228802736,15Q3,2,3,2,3,2,3,3,3,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33499,2230,1,1.41488349,15Q3,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33500,2110,1,2.004418277,15Q3,1,2,1,1,1,2,1,2,1,1,3,1,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,36011,2120,2,2.358087509,15Q3,1,1,1,1,1,,,2,1,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,36399,2230,2,3.690919579,15Q3,2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37206,2220,1,2.083022916,15Q3,2,2,1,2,2,2,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37210,2120,2,2.358087509,15Q3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37214,2220,3,7.93083166,15Q3,,3,1,2,1,3,1,3,2,1,2,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37215,2210,1,0.628837107,15Q3,1,1,1,1,1,2,1,1,1,1,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37242,2110,2,5.228802736,15Q3,2,3,3,3,3,3,3,2,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37244,2230,2,3.690919579,15Q3,1,2,1,2,1,2,1,2,3,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37247,2210,2,1.640408702,15Q3,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37248,2120,1,0.903953341,15Q3,2,2,3,2,3,2,2,2,2,1,1,1,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37249,2110,3,7.631554993,15Q3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37257,2120,1,0.903953341,15Q3,2,2,2,2,2,2,2,3,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37618,2130,3,3.142404997,15Q3,2,3,2,2,2,2,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,37691,2220,3,7.93083166,15Q3,1,2,,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50157,2120,3,3.441681664,15Q3,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50183,2120,1,0.903953341,15Q3,2,2,,1,2,2,2,1,2,1,2,2,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50226,2210,1,0.628837107,15Q3,2,3,2,3,2,3,2,3,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50261,2210,2,1.640408702,15Q3,1,2,,2,,2,,2,,2,,2,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,50333,2110,2,5.228802736,15Q3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50369,2210,2,1.640408702,15Q3,2,3,1,3,1,2,2,2,2,1,1,1,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50693,2130,1,0.825348702,15Q3,2,3,2,3,2,3,2,3,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51121,2210,1,0.628837107,15Q3,2,3,2,3,3,3,3,2,2,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,52107,2230,2,3.690919579,15Q3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,53262,2220,2,5.433853824,15Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,90972,2210,1,0.628837107,15Q3,2,3,2,3,3,3,3,2,2,3,3,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96388,2120,1,0.903953341,15Q3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96391,2110,1,2.004418277,15Q3,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96411,2110,2,5.228802736,15Q3,1,2,2,1,1,1,1,1,2,1,2,1,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96420,2220,1,2.083022916,15Q3,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96446,2210,1,0.628837107,15Q3,2,3,,3,3,3,3,2,2,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96465,2110,1,2.004418277,15Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96473,2220,2,5.433853824,15Q3,2,3,3,3,2,3,2,2,2,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96548,2110,2,5.228802736,15Q3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96551,2130,2,2.153036421,15Q3,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96623,2230,2,3.690919579,15Q3,2,,3,,3,,3,,3,,1,,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96642,2220,3,7.93083166,15Q3,1,2,2,1,2,1,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96645,2120,1,0.903953341,15Q3,2,3,,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96658,2110,1,2.004418277,15Q3,2,,,3,3,3,3,2,3,1,3,1,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96679,2210,1,0.628837107,15Q3,2,3,2,3,3,3,3,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,2,5.228802736,15Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97059,2110,2,5.228802736,15Q3,2,3,3,3,3,3,3,3,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97102,2130,2,2.153036421,15Q3,2,3,3,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97367,2130,1,0.825348702,15Q3,2,3,3,3,3,3,3,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,99987,2110,1,2.004418277,15Q3,2,3,3,3,3,3,3,3,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13134,2230,1,1.41488349,14Q4,2,,,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51874,2230,3,5.386979995,14Q4,2,2,2,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96473,2220,2,5.433853824,14Q4,1,1,3,1,1,1,2,1,2,1,1,1,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13378,2130,2,2.153036421,14Q4,2,2,3,3,3,3,3,2,2,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,50082,2110,3,7.631554993,14Q4,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13358,2220,1,2.083022916,14Q4,2,3,2,3,2,3,2,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13111,2110,3,7.631554993,14Q4,2,3,2,2,2,3,2,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13823,2230,2,3.690919579,14Q4,2,3,3,3,3,3,3,3,3,1,2,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37234,2230,3,5.386979995,14Q4,2,2,1,3,1,3,1,3,2,1,2,2,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33202,2220,2,5.433853824,14Q4,1,3,3,3,1,3,2,2,3,2,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13673,2110,1,2.004418277,14Q4,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14766,2110,2,5.228802736,14Q4,1,2,3,3,2,3,3,2,2,1,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14714,2220,1,2.083022916,14Q4,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13045,2220,2,5.433853824,14Q4,1,2,2,2,2,2,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14712,2110,2,5.228802736,14Q4,1,1,2,1,2,1,2,3,2,2,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13015,2220,3,7.93083166,14Q4,1,2,1,2,1,2,1,2,1,3,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33499,2230,1,1.41488349,14Q4,2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14264,2220,1,2.083022916,14Q4,1,2,,2,2,2,2,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,36399,2230,2,3.690919579,14Q4,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37214,2220,3,7.93083166,14Q4,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13034,2120,1,0.903953341,14Q4,1,1,2,1,2,1,2,2,2,1,1,2,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,13975,2220,2,5.433853824,14Q4,2,3,2,3,3,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13817,2230,2,3.690919579,14Q4,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13738,2120,1,0.903953341,14Q4,1,2,1,3,1,1,1,1,1,3,3,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96643,2230,1,1.41488349,14Q4,1,2,2,2,2,2,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14652,2110,2,5.228802736,14Q4,2,2,2,2,2,2,2,3,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96623,2230,2,3.690919579,14Q4,2,3,2,3,2,3,2,3,3,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14262,2210,2,1.640408702,14Q4,1,2,1,3,1,3,1,3,2,3,2,3,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97112,2220,2,5.433853824,14Q4,1,1,,2,,2,,1,,1,,2,,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50369,2210,2,1.640408702,14Q4,2,3,,3,3,2,3,2,3,1,3,1,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14650,2130,2,2.153036421,14Q4,1,1,3,1,3,1,3,2,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37215,2210,1,0.628837107,14Q4,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14701,2130,1,0.825348702,14Q4,1,1,3,1,3,1,3,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13043,2110,2,5.228802736,14Q4,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14192,2120,2,2.358087509,14Q4,,3,,3,,3,,3,,3,,3,,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10955,2220,1,1.526919179,08Q4,1,1,1,1,1,1,1,1,1,3,2,2,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10955,2220,1,1.693490761,09Q3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
