Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7,Q8,Q9,Q10,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
06,36522,6010,6,100,12Q1,1,3,,1,3,2,2,1,3,2,1,,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,37614,6010,6,100,12Q1,1,3,,1,3,2,2,1,3,2,1,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
02,10484,6010,3,100,12Q1,1,2,,2,1,2,2,3,2,2,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,12351,8010,7,100,12Q1,1,1,,2,1,1,2,2,2,2,1,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36632,8120,5,100,12Q2,1,2,,1,1,2,2,2,1,,1,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
04,10363,6000,2,100,12Q2,2,3,,3,3,2,2,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,10530,6000,3,100,12Q2,2,2,,3,1,2,2,3,2,3,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36874,7090,9,100,12Q2,2,1,,3,1,2,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12347,8180,5,100,12Q2,2,2,,3,2,3,2,3,3,1,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
02,36492,8150,7,100,12Q2,1,2,,2,2,2,1,2,2,2,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
04,12328,6000,5,100,12Q2,1,1,,1,1,2,2,1,1,1,1,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
04,36655,8150,5,100,12Q2,1,2,,1,2,2,2,3,3,1,2,3,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,36612,8120,5,100,12Q2,1,1,,1,1,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,36571,8150,6,100,12Q2,1,3,,3,3,2,2,3,3,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,12339,8010,5,100,12Q2,2,3,,2,3,2,2,2,2,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36521,7120,3,100,12Q2,1,2,,2,,3,,2,,3,,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36616,7010,5,100,12Q2,2,2,,2,2,2,2,2,2,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,36497,8120,6,100,12Q2,1,2,,1,2,2,2,2,2,2,2,2,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,37091,8160,6,100,12Q2,2,3,,3,3,2,2,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36559,8140,1,100,12Q2,2,2,,3,2,2,2,3,3,2,2,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36667,8110,2,100,12Q2,2,2,,2,2,2,2,2,2,1,1,2,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36489,9010,1,100,12Q2,2,2,,3,2,3,2,3,3,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,10513,6010,5,100,12Q2,1,2,,2,2,2,2,2,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,37072,8150,5,100,12Q2,,,,3,3,3,3,3,3,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,12351,8010,7,100,12Q2,1,1,,2,2,2,2,2,2,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36954,8190,9,100,12Q2,1,1,,1,1,2,2,2,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10533,6000,8,100,12Q2,2,2,,2,,2,,2,,1,,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36982,8090,3,100,12Q2,1,,,2,2,2,2,2,2,2,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10524,6010,6,100,12Q2,2,2,,1,2,2,2,3,2,1,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36516,8170,9,100,12Q2,2,3,,2,3,2,3,3,3,3,3,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,98216,7020,5,100,12Q2,2,2,,3,3,3,3,3,3,2,2,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36886,8140,5,100,12Q2,1,2,,3,2,2,2,2,2,3,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,37062,8120,5,100,12Q2,1,3,,1,2,2,2,3,3,2,3,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36752,8180,6,100,12Q2,2,1,,2,1,3,2,3,2,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36864,8090,2,100,12Q2,2,2,,2,2,2,2,2,2,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10356,7060,7,100,12Q2,2,2,,1,1,2,2,3,2,2,2,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,37057,8120,5,100,12Q2,1,2,,2,2,2,2,1,1,1,1,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36900,7000,7,100,12Q2,1,2,,1,2,1,2,1,2,1,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36715,8090,6,100,12Q2,2,1,,1,2,2,2,2,2,1,1,2,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36544,8120,5,100,12Q2,2,3,,3,3,3,3,3,3,3,3,1,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,37083,8010,5,100,12Q2,2,2,,2,2,2,2,2,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36668,7080,4,100,12Q2,2,2,,3,2,2,2,2,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,37050,8120,9,100,12Q2,1,2,,2,,2,,2,,2,,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,37019,8140,4,100,12Q2,2,2,,3,2,2,2,3,2,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36771,7090,9,100,12Q2,2,1,,3,1,2,2,3,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36643,8150,2,100,12Q2,1,2,,2,2,2,2,2,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,36885,8150,3,100,12Q2,1,1,,1,2,2,2,2,2,2,2,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,36778,7090,3,100,12Q2,1,2,,2,2,2,2,3,3,2,2,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,10479,6000,5,100,12Q2,1,1,,2,,2,,2,,2,,3,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,37053,8040,5,100,12Q2,2,2,,3,2,3,3,3,3,2,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10487,6000,9,100,12Q2,2,2,,2,3,2,2,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,36871,8000,4,100,12Q2,2,2,,3,3,3,3,3,3,2,2,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,98066,7090,5,100,12Q2,1,,,3,2,2,2,3,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,12312,6000,6,100,12Q2,2,3,,1,2,2,2,3,3,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36775,9010,7,100,12Q2,2,2,,3,1,2,2,3,1,2,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,12343,8180,7,100,12Q2,1,2,,1,,1,,1,,1,,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36533,8200,2,100,12Q2,2,1,,3,1,2,2,3,2,3,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36639,8140,2,100,12Q2,1,1,,1,1,3,1,2,1,2,1,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36811,7020,9,100,12Q2,,2,,2,2,2,2,2,1,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,37058,8150,5,100,12Q2,2,,,3,2,2,2,3,2,3,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,12Q2,2,2,,2,2,2,2,3,3,1,1,2,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36558,8160,4,100,12Q2,1,3,,1,2,2,2,1,1,1,1,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36745,8120,5,100,12Q2,2,2,,3,2,2,2,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,52138,8070,1,100,12Q2,2,2,,1,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,12337,8010,5,100,12Q2,2,2,,1,2,2,2,3,2,2,2,2,,,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,10326,6010,2,100,12Q2,2,2,,2,2,2,2,1,1,1,1,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36397,8120,5,100,12Q2,2,2,,3,3,3,3,3,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36911,8080,6,100,12Q2,1,2,,2,1,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36748,7070,5,100,12Q2,1,2,,2,2,2,2,2,2,2,3,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,10862,8010,5,100,12Q2,2,3,,3,3,3,2,3,2,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36956,8150,6,100,12Q2,2,2,,1,2,3,2,2,2,2,2,1,,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36382,8140,9,100,12Q2,1,1,,2,,2,,2,,2,,1,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36768,6010,6,100,12Q2,1,2,,2,2,2,2,2,2,2,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,98208,8030,5,100,12Q2,1,2,,3,2,2,2,3,3,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,36972,7060,9,100,12Q2,1,3,,1,1,3,2,1,1,1,1,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36511,8090,7,100,12Q2,1,2,,1,2,2,2,1,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,37075,8150,2,100,12Q2,2,2,,3,2,3,2,3,2,1,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,10332,6000,2,100,12Q2,1,1,,1,1,3,3,3,3,1,1,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,36701,7040,9,100,12Q2,1,2,,3,2,3,2,1,2,1,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,37003,8150,7,100,12Q2,2,1,,3,1,3,3,3,3,1,1,1,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36529,8120,6,100,12Q2,2,3,,3,3,3,3,3,3,3,3,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,37434,6010,4,100,12Q2,2,2,,2,2,2,2,3,3,1,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,10893,9050,7,100,12Q2,2,3,,1,3,2,2,3,3,2,1,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,37014,8120,6,100,12Q2,2,3,,2,3,3,3,3,3,3,3,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,36406,8010,3,100,12Q2,1,2,,2,2,2,2,2,3,2,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,10350,6000,7,100,12Q2,2,1,,2,1,3,2,3,2,3,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,36448,8000,9,100,12Q2,2,2,,2,2,2,2,2,2,3,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,12349,8010,5,100,12Q2,2,2,,2,2,2,2,3,2,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36725,8010,4,100,12Q2,1,2,,2,2,1,2,2,2,2,2,3,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,36857,7000,2,100,12Q2,1,2,,3,2,3,2,3,2,1,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,12361,8180,5,100,12Q2,,,,3,,3,,3,,2,,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36574,8040,4,100,12Q2,2,1,,1,1,2,2,2,2,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
02,12322,8010,5,100,12Q2,2,3,,3,3,2,2,3,2,3,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,36849,7070,7,100,12Q2,1,2,,1,1,2,3,3,3,1,1,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36944,7070,7,100,12Q2,1,2,,2,2,2,2,3,3,3,3,1,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,37012,8040,8,100,12Q2,1,2,,1,2,2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36473,8150,7,100,12Q2,1,2,,1,1,2,1,1,1,2,2,3,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36934,8110,2,100,12Q2,1,2,,3,3,2,2,3,3,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36805,8150,7,100,12Q2,2,2,,2,2,3,3,3,3,3,3,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36869,7000,9,100,12Q2,1,2,,2,2,2,2,2,2,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36822,8000,7,100,12Q2,1,2,,1,1,1,2,2,1,1,1,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36749,8140,9,100,12Q2,1,2,,1,2,1,2,1,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36431,8120,6,100,12Q2,1,1,,2,2,3,3,3,3,1,1,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,36973,7020,7,100,12Q2,2,2,,3,2,3,3,3,3,1,1,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36488,8120,5,100,12Q2,2,3,,3,2,3,3,3,3,1,2,1,,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,37037,8120,5,100,12Q2,1,2,,3,3,2,2,3,3,3,3,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36946,7000,5,100,12Q2,1,2,,1,2,2,2,2,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,36952,7010,4,100,12Q2,2,3,,3,3,2,3,3,3,1,1,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36500,8000,3,100,12Q2,1,2,,1,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36640,7020,7,100,12Q2,1,1,,1,1,2,1,1,1,2,2,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36682,8140,9,100,12Q2,1,2,,1,2,1,2,2,2,2,2,2,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
02,36550,8010,6,100,12Q2,2,3,,3,3,2,2,3,3,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36716,8010,4,100,12Q2,2,2,,3,2,3,3,3,2,3,3,1,2,,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,10337,6000,2,100,12Q2,2,1,,2,1,3,2,3,2,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,12Q2,2,2,,3,2,2,2,3,2,3,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10421,8010,5,100,12Q2,2,2,,2,2,2,2,3,2,2,2,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
08,36893,7010,9,100,12Q2,2,2,,3,2,3,2,3,2,2,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36832,8120,4,100,12Q2,1,2,,1,1,2,1,1,,1,1,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
03,36698,8120,3,100,12Q2,2,2,,1,2,2,2,3,2,1,1,3,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36859,8140,7,100,12Q2,1,1,,1,1,1,1,1,1,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36534,8150,7,100,12Q2,1,2,,2,2,1,2,1,3,3,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36759,8140,2,100,12Q2,2,1,,2,1,2,2,2,1,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,98072,7090,5,100,12Q2,2,3,,3,3,2,3,3,3,3,3,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36785,8130,6,100,12Q2,1,2,,2,2,2,2,2,2,1,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36754,8150,5,100,12Q2,1,2,,1,2,2,1,2,2,2,2,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36411,8040,7,100,12Q2,1,2,,2,2,2,2,2,2,1,1,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,36769,7070,8,100,12Q2,2,1,,2,2,2,2,3,3,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,36454,7020,7,100,12Q2,1,1,,2,2,3,2,2,1,1,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10857,9040,5,100,12Q2,1,2,,2,2,2,2,2,2,2,2,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12317,8180,5,100,12Q2,2,3,,3,3,3,3,3,3,2,2,3,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,12315,6000,5,100,12Q2,2,2,,3,2,2,2,2,2,1,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36649,7010,9,100,12Q2,2,2,,3,2,2,3,3,2,1,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36742,8000,8,100,12Q2,2,3,,3,3,2,2,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36853,7090,9,100,12Q2,2,2,,3,2,3,3,3,3,3,3,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36714,7120,7,100,12Q2,,,,2,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36504,8120,3,100,12Q2,1,2,,2,2,2,2,3,3,2,2,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,12348,8190,9,100,12Q2,2,1,,1,1,3,2,3,2,1,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,12Q2,2,2,,3,2,2,2,2,1,1,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,36875,8150,5,100,12Q2,2,3,,3,2,2,3,3,2,2,2,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36741,8010,9,100,12Q2,1,2,,1,2,2,2,2,2,2,2,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36508,8150,9,100,12Q2,2,3,,2,2,2,2,2,3,2,3,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36870,7060,8,100,12Q2,1,2,,1,2,2,2,1,1,1,1,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
04,36674,8120,2,100,12Q2,2,1,,3,1,2,2,3,1,1,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,12305,6010,6,100,12Q2,2,2,,3,2,3,2,3,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,36396,6000,5,100,12Q2,2,3,,3,3,3,3,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,36974,8120,7,100,12Q2,1,1,,1,,3,,1,,1,,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,36401,8120,6,100,12Q2,1,2,,2,2,2,3,2,2,2,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,10333,6000,2,100,12Q2,1,2,,2,2,2,2,2,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,36581,8120,4,100,12Q2,1,2,,2,2,2,2,2,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,10497,6000,5,100,12Q2,2,2,,1,1,1,1,2,1,3,3,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,36474,8150,9,100,12Q2,2,2,,2,2,2,2,2,2,3,3,1,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,36814,8150,5,100,12Q2,2,2,,3,2,3,2,3,2,3,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
04,12309,6000,7,100,12Q2,2,1,,1,1,3,3,1,1,1,1,1,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36634,8010,6,100,12Q2,1,1,,1,1,3,1,2,1,2,2,2,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
04,10476,9050,9,100,12Q2,1,1,,3,1,1,2,2,3,2,2,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
04,36629,8110,5,100,12Q2,1,2,,3,1,2,2,3,2,1,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,37646,7020,8,100,12Q2,2,,,3,1,2,2,3,2,2,1,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36525,8150,5,100,12Q2,1,2,,3,1,1,2,3,2,1,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
08,36762,8150,4,100,12Q2,2,1,,3,1,3,2,3,2,2,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
04,36549,8150,7,100,12Q2,1,2,,1,1,2,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36457,8100,6,100,12Q2,2,2,,3,2,3,2,3,2,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,36868,6010,5,100,12Q2,1,2,,3,2,1,2,3,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10331,6000,2,100,12Q2,2,2,,3,2,2,2,3,2,3,2,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36514,8120,5,100,12Q2,,,,2,2,2,2,2,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,36635,7020,4,100,12Q2,2,3,,2,,2,,3,,2,,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36657,8180,9,100,12Q2,2,1,,2,1,2,1,2,1,2,1,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36576,8120,3,100,12Q2,1,2,,2,3,2,2,3,3,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,12345,6000,5,100,12Q2,2,2,,3,3,2,2,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,10464,9000,5,100,12Q2,2,2,,3,3,2,2,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
03,10539,6000,6,100,12Q2,2,1,,2,1,3,2,2,1,2,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36692,8150,5,100,12Q2,1,1,,1,1,2,2,1,1,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10493,6010,5,100,12Q2,2,2,,2,2,2,2,2,2,2,2,2,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36971,8150,9,100,12Q2,1,2,,3,2,2,2,3,3,3,3,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,12303,8010,5,100,12Q2,2,2,,3,2,2,2,2,2,3,3,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,36437,8160,5,100,12Q2,2,2,,3,3,3,3,2,2,,,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,37269,7080,5,100,12Q2,1,2,,2,2,2,2,2,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,36880,8150,5,100,12Q2,2,3,,3,3,2,2,3,3,3,3,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36622,8120,4,100,12Q2,2,3,,,3,,2,,3,,3,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
03,37016,8000,5,100,12Q2,2,2,,2,2,2,2,3,3,3,2,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36987,8120,5,100,12Q2,1,2,,1,1,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10518,6010,5,100,12Q2,2,3,,3,3,2,2,3,3,1,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,10881,6000,2,100,12Q2,1,2,,2,2,2,2,2,,2,1,2,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,10484,6010,3,100,12Q2,2,1,,3,3,2,2,3,3,2,2,1,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,36645,7000,6,100,12Q2,1,2,,2,,2,,2,,2,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36670,7080,5,100,12Q2,1,3,,2,3,2,2,2,3,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,37033,7020,4,100,12Q2,2,2,,3,2,2,,2,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,36863,8000,5,100,12Q2,2,2,,3,3,2,3,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,38902,8000,5,100,12Q2,1,2,,2,2,2,2,2,2,2,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,36989,8150,5,100,12Q2,1,2,,2,2,2,2,3,2,3,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,12365,8140,5,100,12Q2,2,3,,2,2,2,2,3,3,2,2,1,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,36476,8150,8,100,12Q2,1,2,,1,3,2,2,2,3,2,2,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10498,6010,7,100,12Q2,2,2,,2,2,2,2,3,3,1,1,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,36650,8160,8,100,12Q2,1,2,,1,2,2,2,3,3,3,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36757,8190,5,100,12Q2,2,3,,3,3,3,3,3,3,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10529,6000,9,100,12Q2,1,2,,1,1,1,1,1,1,2,1,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,37084,7070,5,100,12Q2,2,2,,3,3,2,2,2,2,1,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
