"";"Datum";"factor";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"2411";1997-12-31;0,25;-1;-2;NA;NA;NA
"2512";1998-03-31;0,25;NA;-1;NA;NA;NA
"286";1998-12-31;0,25;0;0;NA;NA;NA
"299";1999-03-31;0,25;0;0;NA;NA;NA
"306";1999-06-30;0,25;NA;0;NA;NA;NA
"317";1999-09-30;1,75;NA;0;NA;NA;NA
"326";1999-12-31;1,75;0;-1;NA;NA;NA
"357";2000-09-30;1,75;0;0;NA;NA;NA
"3610";2000-12-31;1,75;0;0;NA;NA;NA
"379";2001-03-31;1,75;0;0;NA;NA;NA
"386";2001-06-30;0,75;0;0;-1;0;NA
"397";2001-09-30;0,75;0;0;0;0;NA
"407";2001-12-31;0,75;0;0;0;0;NA
"417";2002-03-31;0,75;-1;-1;-1;0;NA
"425";2002-06-30;0,75;-1;0;0;-1;NA
"437";2002-09-30;0,75;0;0;0;0;NA
"445";2002-12-31;0,75;0;-2;0;0;NA
"455";2003-03-31;0,75;0;0;0;0;NA
"466";2003-06-30;0,75;0;0;0;0;NA
"1119";1994-09-30;0,25;0;NA;NA;NA;NA
"1213";1994-12-31;0,25;-2;NA;NA;NA;NA
"1316";1995-03-31;0,25;-1;NA;NA;NA;NA
"640";1993-06-30;0,25;-1;0;NA;NA;NA
"919";1994-03-31;0,25;-2;-2;NA;NA;NA
"1019";1994-06-30;0,25;-1;-1;NA;NA;NA
"1120";1994-09-30;0,25;0;0;NA;NA;NA
"1214";1994-12-31;0,25;NA;2;NA;NA;NA
"1317";1995-03-31;0,25;0;0;NA;NA;NA
"1412";1995-06-30;0,25;-2;-2;NA;NA;NA
"1512";1995-09-30;0,25;1;2;NA;NA;NA
"1613";1995-12-31;0,25;NA;1;NA;NA;NA
"1713";1996-03-31;0,25;0;0;NA;NA;NA
"1816";1996-06-30;0,25;NA;1;NA;NA;NA
"1914";1996-09-30;0,25;0;-2;NA;NA;NA
"2012";1996-12-31;0,25;1;-1;NA;NA;NA
"2115";1997-03-31;0,25;-1;-1;NA;NA;NA
"2212";1997-06-30;0,25;-1;-1;NA;NA;NA
"2313";1997-09-30;0,25;0;1;NA;NA;NA
"2412";1997-12-31;0,25;-1;-1;NA;NA;NA
"2513";1998-03-31;0,25;0;0;NA;NA;NA
"287";1998-12-31;0,25;0;0;NA;NA;NA
"2910";1999-03-31;0,25;0;0;NA;NA;NA
"307";1999-06-30;0,25;-1;-1;NA;NA;NA
"318";1999-09-30;1,5;NA;0;NA;NA;NA
"327";1999-12-31;1,5;NA;1;NA;NA;NA
"358";2000-09-30;1,5;NA;0;NA;NA;NA
"3611";2000-12-31;1,5;0;0;NA;NA;NA
"3710";2001-03-31;1,5;-1;-1;NA;NA;NA
"387";2001-06-30;0,5;0;0;0;1;NA
"398";2001-09-30;0,5;NA;0;0;-1;NA
"408";2001-12-31;0,5;NA;1;0;0;NA
"418";2002-03-31;0,5;NA;-1;-1;-1;NA
"426";2002-06-30;0,5;NA;-1;0;-1;NA
"438";2002-09-30;0,5;NA;0;0;0;NA
"446";2002-12-31;0,5;NA;0;-1;-1;NA
"456";2003-03-31;0,5;NA;1;0;0;NA
"467";2003-06-30;0,5;NA;0;0;0;NA
"476";2003-09-30;0,5;NA;0;0;0;NA
"484";2003-12-31;0,5;NA;2;0;1;NA
"495";2004-03-31;0,5;NA;-1;0;-1;NA
"503";2004-06-30;0,5;NA;-1;0;-1;NA
"512";2004-09-30;0,5;NA;1;1;1;NA
"524";2004-12-31;0,5;NA;1;0;1;NA
"537";2005-03-31;0,5;NA;0;0;0;NA
"547";2005-06-30;0,5;NA;1;0;1;NA
"6111";2007-03-31;0,5;NA;0;0;1;NA
"6210";2007-06-30;0,5;NA;0;0;0;NA
"6310";2007-09-30;0,5;NA;-1;0;-1;NA
"645";2007-12-31;0,5;NA;0;0;0;NA
"656";2008-03-31;0,5;NA;-1;-1;-1;NA
"665";2008-06-30;0,5;NA;1;1;1;NA
"674";2008-09-30;0,5;NA;0;0;0;NA
"684";2008-12-31;0,5;NA;0;0;0;NA
"694";2009-03-31;0,5;NA;0;0;0;NA
"702";2009-06-30;0,5;NA;0;1;0;NA
"711";2009-09-30;0,5;NA;0;0;0;NA
"723";2009-12-31;0,5;NA;0;-1;1;NA
"732";2010-03-31;0,5;NA;-1;0;-1;NA
"742";2010-06-30;0,5;NA;-1;0;-1;NA
"753";2010-09-30;0,5;-2;-1;0;0;NA
"764";2010-12-31;0,5;NA;1;0;0;NA
"772";2011-03-31;0,5;NA;-1;0;0;NA
"783";2011-06-30;0,5;NA;1;0;0;NA
"792";2011-09-30;0,5;NA;-2;0;-1;NA
"803";2011-12-31;0,5;NA;1;0;1;NA
"646";1993-06-30;0,25;-1;-1;NA;NA;NA
"1318";1995-03-31;0,25;-1;0;NA;NA;NA
"1413";1995-06-30;0,25;NA;0;NA;NA;NA
"1513";1995-09-30;0,25;-1;0;NA;NA;NA
"409";2001-12-31;0,25;0;1;-1;1;NA
"647";1993-06-30;0,25;0;0;NA;NA;NA
"920";1994-03-31;0,25;NA;1;NA;NA;NA
"1020";1994-06-30;0,25;-1;0;NA;NA;NA
"1121";1994-09-30;0,25;0;0;NA;NA;NA
"1215";1994-12-31;0,25;1;0;NA;NA;NA
"1319";1995-03-31;0,25;-1;0;NA;NA;NA
"1414";1995-06-30;0,25;-1;0;NA;NA;NA
"1514";1995-09-30;0,25;0;0;NA;NA;NA
"1614";1995-12-31;0,25;0;-1;NA;NA;NA
"1915";1996-09-30;0,25;1;1;NA;NA;NA
"2213";1997-06-30;0,25;-1;-1;NA;NA;NA
"288";1998-12-31;0,25;0;0;NA;NA;NA
"648";1993-06-30;0,25;0;NA;NA;NA;NA
"1415";1995-06-30;0,25;0;0;NA;NA;NA
"649";1993-06-30;0,25;2;NA;NA;NA;NA
"1021";1994-06-30;0,25;-2;-1;NA;NA;NA
"1916";1996-09-30;0,25;-1;-2;NA;NA;NA
"2314";1997-09-30;0,25;1;1;NA;NA;NA
"2413";1997-12-31;0,25;-1;NA;NA;NA;NA
"650";1993-06-30;1;0;0;NA;NA;NA
"922";1994-03-31;1;0;0;NA;NA;NA
"1022";1994-06-30;1;-1;0;NA;NA;NA
"1122";1994-09-30;1;0;0;NA;NA;NA
"1216";1994-12-31;1;0;0;NA;NA;NA
"1320";1995-03-31;1;0;0;NA;NA;NA
"1817";1996-06-30;1;-1;0;NA;NA;NA
"2116";1997-03-31;1;1;0;NA;NA;NA
"2214";1997-06-30;1;-1;0;NA;NA;NA
"1123";1994-09-30;0,25;0;NA;NA;NA;NA
"657";1993-06-30;0,25;-1;0;NA;NA;NA
"923";1994-03-31;0,25;0;-1;NA;NA;NA
"1023";1994-06-30;0,25;-1;-1;NA;NA;NA
"1321";1995-03-31;0,25;0;0;NA;NA;NA
"1416";1995-06-30;0,25;0;0;NA;NA;NA
"1515";1995-09-30;0,25;0;0;NA;NA;NA
"658";1993-06-30;0,25;0;NA;NA;NA;NA
"659";1993-06-30;0,25;NA;0;NA;NA;NA
"1818";1996-06-30;0,25;0;0;NA;NA;NA
"2514";1998-03-31;0,25;-1;-1;NA;NA;NA
"660";1993-06-30;0,25;-1;0;NA;NA;NA
"1024";1994-06-30;0,25;0;0;NA;NA;NA
"1124";1994-09-30;0,25;0;0;NA;NA;NA
"1217";1994-12-31;0,25;1;1;NA;NA;NA
"1322";1995-03-31;0,25;1;0;NA;NA;NA
"1417";1995-06-30;0,25;1;0;NA;NA;NA
"1516";1995-09-30;0,25;-1;-1;NA;NA;NA
"1615";1995-12-31;0,25;-1;0;NA;NA;NA
"1714";1996-03-31;0,25;-1;-1;NA;NA;NA
"1819";1996-06-30;0,25;1;1;NA;NA;NA
"1917";1996-09-30;0,25;-1;-1;NA;NA;NA
"2013";1996-12-31;0,25;0;0;NA;NA;NA
"2315";1997-09-30;0,25;1;0;NA;NA;NA
"2414";1997-12-31;0,25;0;1;NA;NA;NA
"666";1993-06-30;0,25;0;0;NA;NA;NA
"924";1994-03-31;0,25;-2;-2;NA;NA;NA
"1517";1995-09-30;0,25;1;0;NA;NA;NA
"1616";1995-12-31;0,25;1;0;NA;NA;NA
"2515";1998-03-31;0,25;0;0;NA;NA;NA
"3711";2001-03-31;0,25;0;NA;NA;NA;NA
"439";2002-09-30;0,25;-1;-1;0;0;NA
"667";1993-06-30;0,25;0;-1;NA;NA;NA
"1918";1996-09-30;0,25;0;NA;NA;NA;NA
"2014";1996-12-31;0,25;0;NA;NA;NA;NA
"289";1998-12-31;0,25;NA;0;NA;NA;NA
"2911";1999-03-31;0,25;0;0;NA;NA;NA
"308";1999-06-30;0,25;0;-2;NA;NA;NA
"319";1999-09-30;0,25;NA;-1;NA;NA;NA
"359";2000-09-30;0,25;-1;-1;NA;NA;NA
"388";2001-06-30;0,25;0;0;0;0;NA
"668";1993-06-30;0,25;-1;1;NA;NA;NA
"925";1994-03-31;0,25;0;0;NA;NA;NA
"1025";1994-06-30;0,25;-1;0;NA;NA;NA
"1218";1994-12-31;0,25;0;1;NA;NA;NA
"1323";1995-03-31;0,25;0;0;NA;NA;NA
"1418";1995-06-30;0,25;1;0;NA;NA;NA
"1715";1996-03-31;0,25;1;0;NA;NA;NA
"1820";1996-06-30;0,25;1;0;NA;NA;NA
"2117";1997-03-31;0,25;-1;-1;NA;NA;NA
"2215";1997-06-30;0,25;-1;-1;NA;NA;NA
"669";1993-06-30;1,25;-1;-1;NA;NA;NA
"670";1993-06-30;0,25;0;0;NA;NA;NA
"926";1994-03-31;0,25;1;1;NA;NA;NA
"1125";1994-09-30;0,25;0;0;NA;NA;NA
"1219";1994-12-31;0,25;NA;0;NA;NA;NA
"1324";1995-03-31;0,25;1;1;NA;NA;NA
"1617";1995-12-31;0,25;1;0;NA;NA;NA
"1716";1996-03-31;0,25;NA;1;NA;NA;NA
"1821";1996-06-30;0,25;1;0;NA;NA;NA
"2118";1997-03-31;0,25;1;0;NA;NA;NA
"2216";1997-06-30;0,25;NA;0;NA;NA;NA
"2316";1997-09-30;0,25;-2;-1;NA;NA;NA
"2415";1997-12-31;0,25;0;1;NA;NA;NA
"2516";1998-03-31;0,25;0;0;NA;NA;NA
"309";1999-06-30;0,25;0;0;NA;NA;NA
"3110";1999-09-30;1,75;-1;NA;NA;NA;NA
"328";1999-12-31;1,75;2;NA;NA;NA;NA
"3510";2000-09-30;1,75;NA;0;NA;NA;NA
"3612";2000-12-31;1,75;NA;-1;NA;NA;NA
"3712";2001-03-31;1,75;0;0;NA;NA;NA
"389";2001-06-30;0,75;-1;-1;-1;-1;NA
"399";2001-09-30;0,75;0;0;-1;0;NA
"4010";2001-12-31;0,75;-1;-1;-1;-1;NA
"419";2002-03-31;0,75;2;2;1;2;NA
"427";2002-06-30;0,75;0;0;-1;0;NA
"4310";2002-09-30;0,75;NA;-1;-1;-1;NA
"447";2002-12-31;0,75;-1;-1;-1;-1;NA
"457";2003-03-31;0,75;0;0;0;-1;NA
"538";2005-03-31;0,75;1;1;0;1;NA
"548";2005-06-30;0,75;0;0;0;0;NA
"675";1993-06-30;0,25;-2;0;NA;NA;NA
"927";1994-03-31;0,25;0;0;NA;NA;NA
"1026";1994-06-30;0,25;-1;-1;NA;NA;NA
"1126";1994-09-30;0,25;0;-1;NA;NA;NA
"1220";1994-12-31;0,25;-2;-2;NA;NA;NA
"1325";1995-03-31;0,25;1;0;NA;NA;NA
"1419";1995-06-30;0,25;-1;-2;NA;NA;NA
"1518";1995-09-30;0,25;0;2;NA;NA;NA
"1618";1995-12-31;0,25;0;0;NA;NA;NA
"1717";1996-03-31;0,25;0;0;NA;NA;NA
"1822";1996-06-30;0,25;1;0;NA;NA;NA
"1919";1996-09-30;0,25;1;-1;NA;NA;NA
"2015";1996-12-31;0,25;1;2;NA;NA;NA
"2119";1997-03-31;0,25;1;2;NA;NA;NA
"2217";1997-06-30;0,25;NA;-1;NA;NA;NA
"2517";1998-03-31;0,25;-2;0;NA;NA;NA
"2810";1998-12-31;0,25;-2;-2;NA;NA;NA
"2912";1999-03-31;0,25;-2;0;NA;NA;NA
"676";1993-06-30;0,25;-1;0;NA;NA;NA
"1420";1995-06-30;0,25;0;0;NA;NA;NA
"677";1993-06-30;0,25;0;0;NA;NA;NA
"1127";1994-09-30;0,25;0;-1;NA;NA;NA
"1221";1994-12-31;0,25;0;0;NA;NA;NA
"1619";1995-12-31;0,25;NA;-1;NA;NA;NA
"1920";1996-09-30;0,25;0;0;NA;NA;NA
"2016";1996-12-31;0,25;0;0;NA;NA;NA
"2120";1997-03-31;0,25;-1;-1;NA;NA;NA
"2416";1997-12-31;0,25;0;NA;NA;NA;NA
"2518";1998-03-31;0,25;1;NA;NA;NA;NA
"2811";1998-12-31;0,25;0;0;NA;NA;NA
"928";1994-03-31;0,25;0;NA;NA;NA;NA
"1027";1994-06-30;0,25;0;NA;NA;NA;NA
"1128";1994-09-30;0,25;0;0;NA;NA;NA
"1222";1994-12-31;0,25;-1;NA;NA;NA;NA
"1326";1995-03-31;0,25;1;NA;NA;NA;NA
"1421";1995-06-30;0,25;-1;-1;NA;NA;NA
"1519";1995-09-30;0,25;-1;-1;NA;NA;NA
"1620";1995-12-31;0,25;-1;1;NA;NA;NA
"1718";1996-03-31;0,25;0;0;NA;NA;NA
"1823";1996-06-30;0,25;0;0;NA;NA;NA
"1921";1996-09-30;0,25;0;NA;NA;NA;NA
"2017";1996-12-31;0,25;0;NA;NA;NA;NA
"2121";1997-03-31;0,25;1;-1;NA;NA;NA
"2218";1997-06-30;0,25;0;-1;NA;NA;NA
"2317";1997-09-30;0,25;-1;-1;NA;NA;NA
"2913";1999-03-31;0,25;0;NA;NA;NA;NA
"929";1994-03-31;0,25;0;0;NA;NA;NA
"1028";1994-06-30;0,25;-1;NA;NA;NA;NA
"1129";1994-09-30;0,25;0;0;NA;NA;NA
"1223";1994-12-31;0,25;0;-1;NA;NA;NA
"1327";1995-03-31;0,25;0;0;NA;NA;NA
"1422";1995-06-30;0,25;0;0;NA;NA;NA
"2018";1996-12-31;0,25;0;0;NA;NA;NA
"2812";1998-12-31;0,25;0;-1;NA;NA;NA
"477";2003-09-30;0,25;-1;0;1;0;NA
"6112";2007-03-31;0,25;0;1;0;-1;NA
"678";1993-06-30;0,25;0;0;NA;NA;NA
"1130";1994-09-30;0,25;0;0;NA;NA;NA
"1224";1994-12-31;0,25;0;0;NA;NA;NA
"1328";1995-03-31;0,25;0;0;NA;NA;NA
"1423";1995-06-30;0,25;0;0;NA;NA;NA
"1520";1995-09-30;0,25;-1;-2;NA;NA;NA
"1621";1995-12-31;0,25;2;1;NA;NA;NA
"1719";1996-03-31;0,25;-2;-2;NA;NA;NA
"679";1993-06-30;0,25;0;0;NA;NA;NA
"930";1994-03-31;0,25;0;0;NA;NA;NA
"1029";1994-06-30;0,25;-1;-1;NA;NA;NA
"1131";1994-09-30;0,25;0;0;NA;NA;NA
"1225";1994-12-31;0,25;1;1;NA;NA;NA
"1329";1995-03-31;0,25;-1;-1;NA;NA;NA
"1424";1995-06-30;0,25;-1;0;NA;NA;NA
"1521";1995-09-30;0,25;1;1;NA;NA;NA
"1622";1995-12-31;0,25;0;0;NA;NA;NA
"1720";1996-03-31;0,25;0;0;NA;NA;NA
"1824";1996-06-30;0,25;1;0;NA;NA;NA
"1922";1996-09-30;0,25;1;0;NA;NA;NA
"2019";1996-12-31;0,25;0;-1;NA;NA;NA
"2318";1997-09-30;0,25;-1;-1;NA;NA;NA
"2417";1997-12-31;0,25;1;1;NA;NA;NA
"3511";2000-09-30;2,25;1;1;NA;NA;NA
"3810";2001-06-30;1;NA;-1;0;-1;NA
"428";2002-06-30;1;NA;0;0;0;NA
"4311";2002-09-30;1;0;NA;0;0;NA
"448";2002-12-31;1;NA;1;0;0;NA
"513";2004-09-30;1;0;0;0;0;NA
"525";2004-12-31;1;0;0;0;0;NA
"539";2005-03-31;1;-1;-1;0;-1;NA
"549";2005-06-30;1;1;1;1;1;NA
"594";2006-09-30;1;1;0;0;1;NA
"6211";2007-06-30;1;-1;-1;-1;0;NA
"6311";2007-09-30;1;NA;NA;1;0;NA
"6410";2007-12-31;1;0;0;0;-1;NA
"6510";2008-03-31;1;0;0;0;0;NA
"6610";2008-06-30;1;0;0;0;0;NA
"6710";2008-09-30;1;0;0;1;0;NA
"712";2009-09-30;1;0;0;-1;0;NA
"724";2009-12-31;1;0;0;0;0;NA
"733";2010-03-31;1;0;0;0;0;NA
"743";2010-06-30;1;NA;0;0;0;NA
"754";2010-09-30;1;1;0;1;0;NA
"765";2010-12-31;1;-1;-1;-1;-1;NA
"773";2011-03-31;1;-1;-1;-1;-1;NA
"784";2011-06-30;1;0;0;0;-1;NA
"793";2011-09-30;1;0;0;NA;-1;NA
"804";2011-12-31;1;NA;1;1;0;NA
"814";2012-03-31;1;0;0;0;0;NA
"841";2012-12-31;1;0;0;1;0;NA
"851";2013-03-31;1;-1;-1;0;0;NA
"882";2013-12-31;1;0;0;0;0;NA
"933";1994-03-31;0,25;0;2;NA;NA;NA
"1030";1994-06-30;0,25;0;-1;NA;NA;NA
"1132";1994-09-30;0,25;0;-1;NA;NA;NA
"1425";1995-06-30;0,25;-1;-2;NA;NA;NA
"1522";1995-09-30;0,25;0;1;NA;NA;NA
"1825";1996-06-30;0,25;1;1;NA;NA;NA
"1923";1996-09-30;0,25;1;0;NA;NA;NA
"2020";1996-12-31;0,25;1;1;NA;NA;NA
"3811";2001-06-30;0,25;0;0;0;1;NA
"449";2002-12-31;0,25;NA;-2;-2;0;NA
"680";1993-06-30;0,25;0;0;NA;NA;NA
"685";1993-06-30;0,25;2;1;NA;NA;NA
"934";1994-03-31;0,25;1;1;NA;NA;NA
"1226";1994-12-31;0,25;0;0;NA;NA;NA
"1330";1995-03-31;0,25;0;0;NA;NA;NA
"1623";1995-12-31;0,25;0;0;NA;NA;NA
"1721";1996-03-31;0,25;0;0;NA;NA;NA
"1826";1996-06-30;0,25;0;0;NA;NA;NA
"1924";1996-09-30;0,25;1;1;NA;NA;NA
"2021";1996-12-31;0,25;0;0;NA;NA;NA
"2122";1997-03-31;0,25;0;0;NA;NA;NA
"2219";1997-06-30;0,25;0;1;NA;NA;NA
"2319";1997-09-30;0,25;0;0;NA;NA;NA
"2418";1997-12-31;0,25;1;1;NA;NA;NA
"2519";1998-03-31;0,25;1;0;NA;NA;NA
"2813";1998-12-31;0,25;0;1;NA;NA;NA
"2914";1999-03-31;0,25;0;-1;NA;NA;NA
"3010";1999-06-30;0,25;1;0;NA;NA;NA
"686";1993-06-30;0,25;-1;-1;NA;NA;NA
"935";1994-03-31;0,25;0;0;NA;NA;NA
"1227";1994-12-31;0,25;0;0;NA;NA;NA
"1331";1995-03-31;0,25;-1;-1;NA;NA;NA
"1426";1995-06-30;0,25;0;0;NA;NA;NA
"1523";1995-09-30;0,25;0;-1;NA;NA;NA
"687";1993-06-30;0,25;-1;0;NA;NA;NA
"936";1994-03-31;0,25;-1;NA;NA;NA;NA
"1031";1994-06-30;0,25;0;0;NA;NA;NA
"1133";1994-09-30;0,25;0;1;NA;NA;NA
"1228";1994-12-31;0,25;1;0;NA;NA;NA
"1332";1995-03-31;0,25;0;0;NA;NA;NA
"1427";1995-06-30;0,25;1;0;NA;NA;NA
"1524";1995-09-30;0,25;1;0;NA;NA;NA
"1624";1995-12-31;0,25;0;0;NA;NA;NA
"1722";1996-03-31;0,25;-2;1;NA;NA;NA
"1827";1996-06-30;0,25;0;0;NA;NA;NA
"1925";1996-09-30;0,25;-1;-1;NA;NA;NA
"2022";1996-12-31;0,25;-1;0;NA;NA;NA
"2123";1997-03-31;0,25;-1;-1;NA;NA;NA
"2220";1997-06-30;0,25;0;NA;NA;NA;NA
"2520";1998-03-31;0,25;0;0;NA;NA;NA
"688";1993-06-30;0,25;0;NA;NA;NA;NA
"937";1994-03-31;0,25;0;NA;NA;NA;NA
"1134";1994-09-30;0,25;1;1;NA;NA;NA
"1229";1994-12-31;0,25;0;0;NA;NA;NA
"1625";1995-12-31;0,25;NA;0;NA;NA;NA
"1723";1996-03-31;0,25;0;0;NA;NA;NA
"1828";1996-06-30;0,25;-1;-1;NA;NA;NA
"1926";1996-09-30;0,25;0;1;NA;NA;NA
"2023";1996-12-31;0,25;0;1;NA;NA;NA
"2124";1997-03-31;0,25;-1;-1;NA;NA;NA
"2221";1997-06-30;0,25;-1;-1;NA;NA;NA
"2320";1997-09-30;0,25;-1;-1;NA;NA;NA
"2419";1997-12-31;0,25;0;-1;NA;NA;NA
"2521";1998-03-31;0,25;1;0;NA;NA;NA
"2915";1999-03-31;0,25;0;-1;NA;NA;NA
"689";1993-06-30;0,25;1;1;NA;NA;NA
"690";1993-06-30;0,25;-1;-1;NA;NA;NA
"1032";1994-06-30;0,25;0;NA;NA;NA;NA
"1626";1995-12-31;0,25;0;NA;NA;NA;NA
"1724";1996-03-31;0,25;0;NA;NA;NA;NA
"1829";1996-06-30;0,25;0;NA;NA;NA;NA
"2125";1997-03-31;0,25;-1;NA;NA;NA;NA
"2222";1997-06-30;0,25;0;NA;NA;NA;NA
"2420";1997-12-31;0,25;0;NA;NA;NA;NA
"2814";1998-12-31;0,25;0;0;NA;NA;NA
"2916";1999-03-31;0,25;0;0;NA;NA;NA
"695";1993-06-30;0,25;0;0;NA;NA;NA
"696";1993-06-30;0,25;0;2;NA;NA;NA
"1135";1994-09-30;0,25;-1;NA;NA;NA;NA
"1230";1994-12-31;0,25;0;NA;NA;NA;NA
"1333";1995-03-31;0,25;1;1;NA;NA;NA
"1428";1995-06-30;0,25;0;0;NA;NA;NA
"1525";1995-09-30;0,25;0;0;NA;NA;NA
"1627";1995-12-31;0,25;0;0;NA;NA;NA
"1725";1996-03-31;0,25;0;0;NA;NA;NA
"1830";1996-06-30;0,25;1;1;NA;NA;NA
"1927";1996-09-30;0,25;1;-1;NA;NA;NA
"2024";1996-12-31;0,25;1;-1;NA;NA;NA
"2522";1998-03-31;0,25;0;0;NA;NA;NA
"3713";2001-03-31;0,25;0;-1;NA;NA;NA
"3812";2001-06-30;0,25;-1;-1;-1;0;NA
"3910";2001-09-30;0,25;0;0;0;0;NA
"4011";2001-12-31;0,25;-1;0;0;0;NA
"6113";2007-03-31;0,25;-1;-1;-1;-2;NA
"6212";2007-06-30;0,25;NA;0;1;0;NA
"6312";2007-09-30;0,25;NA;1;0;1;NA
"6611";2008-06-30;0,25;0;0;0;0;NA
"6810";2008-12-31;0,25;-1;-1;0;-1;NA
"713";2009-09-30;0,25;0;0;1;0;NA
"725";2009-12-31;0,25;0;0;0;0;NA
"734";2010-03-31;0,25;0;0;0;0;NA
"744";2010-06-30;0,25;0;NA;1;0;NA
"755";2010-09-30;0,25;0;NA;0;0;NA
"766";2010-12-31;0,25;0;0;0;0;NA
"774";2011-03-31;0,25;0;0;0;0;NA
"785";2011-06-30;0,25;NA;1;1;0;NA
"842";2012-12-31;0,25;0;0;1;0;NA
"852";2013-03-31;0,25;0;0;1;-2;NA
"862";2013-06-30;0,25;1;1;0;0;NA
"872";2013-09-30;0,25;0;0;1;0;NA
"883";2013-12-31;0,25;1;1;0;0;NA
"9110";2014-09-30;0,25;1;1;1;0;NA
"9210";2014-12-31;0,25;NA;0;0;0;NA
"938";2015-03-31;0,25;NA;0;1;0;NA
"943";2015-06-30;0,25;0;0;1;0;NA
"1628";1995-12-31;0,25;1;2;NA;NA;NA
"1928";1996-09-30;0,25;1;1;NA;NA;NA
"2025";1996-12-31;0,25;0;0;NA;NA;NA
"2523";1998-03-31;0,25;0;0;NA;NA;NA
"3512";2000-09-30;0,25;NA;1;NA;NA;NA
"3714";2001-03-31;0,25;NA;-1;NA;NA;NA
"3813";2001-06-30;0,25;0;0;-1;-1;NA
"4312";2002-09-30;0,25;NA;-2;-2;-1;NA
"4410";2002-12-31;0,25;0;0;0;0;NA
"697";1993-06-30;0,25;-2;-2;NA;NA;NA
"1136";1994-09-30;0,25;-1;-1;NA;NA;NA
"1231";1994-12-31;0,25;1;1;NA;NA;NA
"1334";1995-03-31;0,25;0;0;NA;NA;NA
"1429";1995-06-30;0,25;-1;-1;NA;NA;NA
"1526";1995-09-30;0,25;-2;-2;NA;NA;NA
"1629";1995-12-31;0,25;-1;1;NA;NA;NA
"429";2002-06-30;0,25;NA;0;0;0;NA
"604";2006-12-31;0,25;0;0;1;1;NA
"6114";2007-03-31;0,25;0;0;0;1;NA
"6213";2007-06-30;0,25;NA;0;0;-1;NA
"6313";2007-09-30;0,25;1;1;1;1;NA
"714";2009-09-30;0,25;0;0;0;0;NA
"726";2009-12-31;0,25;-1;-1;-1;-1;NA
"939";1994-03-31;0,25;1;-1;NA;NA;NA
"1033";1994-06-30;0,25;NA;-1;NA;NA;NA
"698";1993-06-30;0,25;-1;-1;NA;NA;NA
"940";1994-03-31;0,25;1;-1;NA;NA;NA
"1034";1994-06-30;0,25;-1;0;NA;NA;NA
"1137";1994-09-30;0,25;0;-1;NA;NA;NA
"1232";1994-12-31;0,25;-1;-2;NA;NA;NA
"1335";1995-03-31;0,25;-1;0;NA;NA;NA
"1430";1995-06-30;0,25;0;0;NA;NA;NA
"1527";1995-09-30;0,25;0;0;NA;NA;NA
"1831";1996-06-30;0,25;-1;-1;NA;NA;NA
"1929";1996-09-30;0,25;0;0;NA;NA;NA
"699";1993-06-30;0,25;1;0;NA;NA;NA
"1138";1994-09-30;0,25;1;1;NA;NA;NA
"1233";1994-12-31;0,25;0;0;NA;NA;NA
"1336";1995-03-31;0,25;0;-1;NA;NA;NA
"1726";1996-03-31;0,25;0;0;NA;NA;NA
"1832";1996-06-30;0,25;-1;0;NA;NA;NA
"1930";1996-09-30;0,25;2;1;NA;NA;NA
"2026";1996-12-31;0,25;1;1;NA;NA;NA
"2126";1997-03-31;0,25;0;0;NA;NA;NA
"2223";1997-06-30;0,25;0;0;NA;NA;NA
"2321";1997-09-30;0,25;-1;-1;NA;NA;NA
"2421";1997-12-31;0,25;-1;0;NA;NA;NA
"2524";1998-03-31;0,25;-1;0;NA;NA;NA
"2815";1998-12-31;0,25;NA;-1;NA;NA;NA
"3513";2000-09-30;0,25;-1;0;NA;NA;NA
"6100";1993-06-30;0,25;0;0;NA;NA;NA
"1234";1994-12-31;0,25;0;1;NA;NA;NA
"1337";1995-03-31;0,25;1;0;NA;NA;NA
"1431";1995-06-30;0,25;1;0;NA;NA;NA
"2322";1997-09-30;0,25;-1;0;NA;NA;NA
"6411";2007-12-31;0,25;0;0;0;0;NA
"6511";2008-03-31;0,25;0;0;0;0;NA
"6612";2008-06-30;0,25;0;0;0;0;NA
"6711";2008-09-30;0,25;NA;1;0;1;NA
"6811";2008-12-31;0,25;NA;0;-1;0;NA
"6910";2009-03-31;0,25;NA;0;0;-1;NA
"703";2009-06-30;0,25;NA;1;0;1;NA
"715";2009-09-30;0,25;-1;-1;0;-1;NA
"727";2009-12-31;0,25;0;0;0;0;NA
"735";2010-03-31;0,25;1;NA;0;1;NA
"745";2010-06-30;0,25;NA;-1;0;0;NA
"756";2010-09-30;0,25;NA;0;NA;0;NA
"767";2010-12-31;0,25;1;0;0;0;NA
"775";2011-03-31;0,25;-1;0;0;-1;NA
"786";2011-06-30;0,25;1;1;-1;2;NA
"794";2011-09-30;0,25;0;0;0;0;NA
"805";2011-12-31;0,25;-1;-1;NA;0;NA
"815";2012-03-31;0,25;0;0;0;NA;NA
"843";2012-12-31;0,25;NA;0;0;0;NA
"853";2013-03-31;0,25;0;0;-1;0;NA
"863";2013-06-30;0,25;0;0;1;NA;NA
"873";2013-09-30;0,25;0;0;0;NA;NA
"884";2013-12-31;0,25;0;0;0;0;NA
"6101";1993-06-30;0,25;-1;0;NA;NA;NA
