Streek,Idnr,Sektor,Gewig,Firmw,Sektorw,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
1,37586,3220,7,3,0.123,0.369,14Q1,,2,2,1,2,1,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37666,3330,6,2,0.132,0.264,14Q1,2,3,3,3,3,3,3,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37682,3120,4,1,0.062497561,0.062497561,14Q1,,3,,3,,3,,2,,1,,1,,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51010,3110,8,3,0.056560976,0.169682927,14Q1,1,2,2,3,2,3,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51019,3110,6,2,0.056560976,0.113121951,14Q1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
2,51069,3110,5,2,0.056560976,0.113121951,14Q1,2,2,1,2,2,3,3,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51096,3120,9,4,0.062497561,0.249990244,14Q1,2,2,3,3,3,3,3,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51299,3160,1,1,0.027471963,0.027471963,14Q1,2,3,3,3,3,3,3,,,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51305,3370,8,3,0.071957944,0.215873832,14Q1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,51387,3220,5,2,0.123,0.246,14Q1,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51522,3220,6,2,0.123,0.246,14Q1,2,3,3,2,2,2,2,2,2,2,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51538,3230,6,2,0.295673077,0.591346154,14Q1,,3,2,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51543,3230,2,1,0.295673077,0.295673077,14Q1,,2,2,2,,2,2,2,2,2,2,2,2,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,51595,3230,1,1,0.295673077,0.295673077,14Q1,,2,3,2,3,2,3,2,3,2,3,2,2,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
3,51739,3230,6,2,0.295673077,0.591346154,14Q1,1,2,2,2,2,3,3,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51837,3310,5,2,0.1265,0.253,14Q1,1,1,,1,2,2,3,2,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,51865,3310,1,1,0.1265,0.1265,14Q1,,2,,2,3,2,3,3,3,1,3,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51870,3310,5,2,0.1265,0.253,14Q1,1,2,,1,2,1,2,2,2,1,2,1,2,1,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,51891,3310,9,4,0.1265,0.506,14Q1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,51904,3310,5,2,0.1265,0.253,14Q1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51954,3370,5,2,0.071957944,0.143915888,14Q1,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51967,3330,7,3,0.132,0.396,14Q1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,52037,3330,6,2,0.132,0.264,14Q1,2,2,2,2,2,1,2,3,2,2,2,2,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,52201,3330,1,1,0.132,0.132,14Q1,1,2,2,2,2,2,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,53044,3310,8,3,0.1265,0.3795,14Q1,2,2,2,3,3,3,2,3,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,53243,3110,5,2,0.056560976,0.113121951,14Q1,2,3,3,3,3,2,2,2,2,1,1,1,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
3,53269,3230,6,2,0.295673077,0.591346154,14Q1,2,2,3,2,3,2,1,3,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,90974,3310,6,2,0.1265,0.253,14Q1,2,3,2,3,2,3,2,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,90987,3110,4,1,0.056560976,0.056560976,14Q1,1,2,2,3,2,2,2,2,2,1,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96375,3110,5,2,0.056560976,0.113121951,14Q1,2,2,3,2,2,3,3,2,2,1,1,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96392,3230,4,1,0.295673077,0.295673077,14Q1,1,,,1,2,1,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96401,3120,6,2,0.062497561,0.124995122,14Q1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96429,3220,6,2,0.123,0.246,14Q1,2,3,3,3,3,3,3,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96438,3310,3,1,0.1265,0.1265,14Q1,,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,96454,3230,7,3,0.295673077,0.887019231,14Q1,2,2,3,2,2,2,2,,,1,1,1,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96470,3330,5,2,0.132,0.264,14Q1,2,3,1,3,3,3,,2,2,1,,3,,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96481,3230,5,2,0.295673077,0.591346154,14Q1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96520,3220,4,1,0.123,0.123,14Q1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96530,3110,1,1,0.056560976,0.056560976,14Q1,2,3,2,2,3,2,3,2,2,2,2,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96534,3330,9,4,0.132,0.528,14Q1,1,1,,1,1,1,1,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96568,3310,5,2,0.1265,0.253,14Q1,2,2,2,1,3,2,3,3,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96570,3120,4,1,0.062497561,0.062497561,14Q1,1,1,2,1,2,1,2,2,2,2,1,2,1,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,96574,3110,1,1,0.056560976,0.056560976,14Q1,2,3,3,3,3,1,2,2,2,1,1,1,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96582,3140,1,1,0.019658537,0.019658537,14Q1,2,3,3,3,2,3,3,2,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96599,3230,4,1,0.295673077,0.295673077,14Q1,2,3,2,3,2,3,2,2,2,1,2,1,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96698,3220,1,1,0.123,0.123,14Q1,2,3,3,2,2,2,2,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96709,3160,4,1,0.027471963,0.027471963,14Q1,1,1,,1,1,1,1,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96729,3230,6,2,0.295673077,0.591346154,14Q1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,96735,3370,3,1,0.071957944,0.071957944,14Q1,2,2,3,2,3,3,2,3,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96736,3220,5,2,0.123,0.246,14Q1,,3,2,3,2,3,2,2,2,1,2,1,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96761,3370,4,1,0.071957944,0.071957944,14Q1,2,3,2,3,3,3,2,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96790,3220,7,3,0.123,0.369,14Q1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96837,3310,1,1,0.1265,0.1265,14Q1,,3,2,3,2,3,2,3,2,3,2,2,2,3,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,96925,3310,5,2,0.1265,0.253,14Q1,1,,2,1,2,1,2,2,2,1,2,1,2,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,96930,3330,1,1,0.132,0.132,14Q1,2,3,,3,,3,,2,,1,,2,,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96945,3220,4,1,0.123,0.123,14Q1,,2,1,2,1,2,1,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51508,3220,6,2,0.123,0.246,14Q1,,,,1,1,1,1,1,1,2,2,2,2,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,14277,3230,9,4,0.295673077,1.182692308,14Q1,1,2,2,1,2,1,2,1,2,1,2,1,2,2,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,51382,3220,5,2,0.123,0.246,14Q1,2,,,,,,,2,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,13286,3310,6,2,0.1265,0.253,14Q1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,11088,3230,1,1,0.295673077,0.295673077,14Q2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,11098,3230,1,1,0.295673077,0.295673077,14Q2,1,2,1,1,,2,,2,,2,,1,,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,11099,3230,1,1,0.295673077,0.295673077,14Q2,1,2,2,1,2,,,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13011,3330,8,3,0.132,0.396,14Q2,1,2,2,2,1,1,1,1,2,1,1,3,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13017,3240,5,2,0.032070093,0.064140187,14Q2,2,3,2,3,2,3,2,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13037,3240,5,2,0.032070093,0.064140187,14Q2,2,2,3,2,3,2,3,2,2,2,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,13061,3310,5,2,0.1265,0.253,14Q2,2,3,2,3,2,3,2,2,3,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13135,3370,5,2,0.071957944,0.143915888,14Q2,1,1,1,1,1,1,1,3,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13271,3230,9,4,0.295673077,1.182692308,14Q2,2,3,3,2,2,3,3,2,3,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13285,3330,9,4,0.132,0.528,14Q2,2,3,2,3,1,3,2,2,2,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13461,3310,5,2,0.1265,0.253,14Q2,,3,2,2,2,2,2,3,2,2,3,1,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13688,3310,8,3,0.1265,0.3795,14Q2,2,3,2,3,2,3,2,3,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13757,3110,4,1,0.056560976,0.056560976,14Q2,2,3,2,3,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13772,3120,9,4,0.062497561,0.249990244,14Q2,2,3,3,3,3,3,3,3,3,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13777,3330,9,4,0.132,0.528,14Q2,1,1,2,1,2,1,2,2,2,1,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13779,3210,9,4,0.027326923,0.109307692,14Q2,2,3,2,2,2,2,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13789,3220,6,2,0.123,0.246,14Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13820,3310,7,3,0.1265,0.3795,14Q2,2,3,2,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13854,3240,9,4,0.032070093,0.128280374,14Q2,2,3,1,3,1,3,1,2,1,1,3,1,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13862,3310,5,2,0.1265,0.253,14Q2,2,3,2,3,2,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13868,3130,3,1,0.025282927,0.025282927,14Q2,2,3,3,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13877,3110,8,3,0.056560976,0.169682927,14Q2,2,3,2,3,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13955,3330,9,4,0.132,0.528,14Q2,2,,3,1,1,2,2,2,2,3,2,,1,1,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,13966,3160,5,2,0.027471963,0.054943925,14Q2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13969,3230,9,4,0.295673077,1.182692308,14Q2,1,3,3,2,2,2,2,2,2,1,2,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,13997,3240,4,1,0.032070093,0.032070093,14Q2,2,3,2,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,14004,3230,9,4,0.295673077,1.182692308,14Q2,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,14006,3120,5,2,0.062497561,0.124995122,14Q2,2,3,3,3,2,3,3,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14024,3240,5,2,0.032070093,0.064140187,14Q2,1,3,1,3,1,3,1,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14609,3310,5,2,0.1265,0.253,14Q2,1,2,,2,,2,,2,,1,,1,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,14616,3370,5,2,0.071957944,0.143915888,14Q2,2,,2,1,2,1,2,1,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33362,3310,5,2,0.1265,0.253,14Q2,2,2,2,2,2,3,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33451,3220,7,3,0.123,0.369,14Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,36030,3330,8,3,0.132,0.396,14Q2,2,2,,2,3,3,3,2,2,1,1,1,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36036,3230,9,4,0.295673077,1.182692308,14Q2,,1,1,1,1,1,1,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,36161,3230,7,3,0.295673077,0.887019231,14Q2,1,3,3,3,3,2,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37381,3310,5,2,0.1265,0.253,14Q2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37389,3220,1,1,0.123,0.123,14Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37455,3240,6,2,0.032070093,0.064140187,14Q2,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37463,3330,7,3,0.132,0.396,14Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37467,3230,7,3,0.295673077,0.887019231,14Q2,2,3,3,3,3,3,3,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37666,3330,6,2,0.132,0.264,14Q2,2,3,3,3,2,3,2,3,2,2,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51069,3110,5,2,0.056560976,0.113121951,14Q2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,51485,3220,1,1,0.123,0.123,14Q2,1,1,1,2,1,2,1,3,1,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51837,3310,5,2,0.1265,0.253,14Q2,1,2,,1,,1,,2,,1,,1,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,51865,3310,1,1,0.1265,0.1265,14Q2,,3,2,3,2,3,2,3,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,53044,3310,8,3,0.1265,0.3795,14Q2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96392,3230,4,1,0.295673077,0.295673077,14Q2,2,2,1,3,1,3,1,3,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96429,3220,6,2,0.123,0.246,14Q2,2,3,3,3,,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96470,3330,5,2,0.132,0.264,14Q2,2,3,1,3,1,,,2,2,1,1,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96530,3110,1,1,0.056560976,0.056560976,14Q2,2,3,1,3,2,2,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96568,3310,5,2,0.1265,0.253,14Q2,1,2,2,2,2,2,2,1,3,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96599,3230,4,1,0.295673077,0.295673077,14Q2,2,2,2,3,3,3,3,2,2,1,1,2,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96725,3330,6,2,0.132,0.264,14Q2,,,,2,2,2,2,2,2,1,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96736,3220,5,2,0.123,0.246,14Q2,2,3,,3,,3,,2,,1,,1,,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96776,3330,5,2,0.132,0.264,14Q2,,1,2,1,2,1,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97029,3240,1,1,0.032070093,0.032070093,14Q2,2,3,3,3,2,3,2,2,3,2,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11137,3330,1,1,0.132,0.132,14Q2,1,2,2,2,1,2,1,3,1,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13021,3370,7,3,0.071957944,0.215873832,14Q2,1,2,2,2,2,3,1,2,1,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13032,3330,2,1,0.132,0.132,14Q2,2,,,2,2,2,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13041,3310,6,2,0.1265,0.253,14Q2,2,2,2,2,2,3,3,2,2,1,1,1,1,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13212,3310,7,3,0.1265,0.3795,14Q2,1,,,2,1,2,1,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,13215,3310,5,2,0.1265,0.253,14Q2,2,3,2,3,3,3,3,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13275,3370,9,4,0.071957944,0.287831776,14Q2,1,1,2,1,2,1,2,3,3,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13286,3310,6,2,0.1265,0.253,14Q2,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13287,3330,4,1,0.132,0.132,14Q2,2,2,1,3,2,3,2,2,2,1,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13768,3230,8,3,0.295673077,0.887019231,14Q2,2,3,3,3,3,3,3,3,3,1,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13783,3160,9,4,0.027471963,0.10988785,14Q2,2,3,3,1,1,1,1,2,1,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13804,3220,5,2,0.123,0.246,14Q2,2,2,,2,2,2,2,2,2,2,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13807,3230,1,1,0.295673077,0.295673077,14Q2,,2,2,2,2,2,2,3,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13814,3230,9,4,0.295673077,1.182692308,14Q2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,13845,3330,7,3,0.132,0.396,14Q2,2,3,2,3,2,2,2,1,2,3,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13858,3330,9,4,0.132,0.528,14Q2,2,3,3,3,3,1,1,2,2,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13874,3370,5,2,0.071957944,0.143915888,14Q2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13944,3330,6,2,0.132,0.264,14Q2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,13958,3230,9,4,0.295673077,1.182692308,14Q2,2,3,2,3,2,3,3,3,3,3,3,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13959,3140,1,1,0.019658537,0.019658537,14Q2,2,3,3,3,3,3,3,2,2,1,2,2,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,14191,3230,5,2,0.295673077,0.591346154,14Q2,1,3,3,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14207,3330,3,1,0.132,0.132,14Q2,1,2,1,2,1,2,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,14265,3330,5,2,0.132,0.264,14Q2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14590,3370,2,1,0.071957944,0.071957944,14Q2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14596,3330,5,2,0.132,0.264,14Q2,2,3,3,3,3,3,3,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14615,3370,5,2,0.071957944,0.143915888,14Q2,2,3,,3,,3,,2,,3,,3,,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,35995,3160,3,1,0.027471963,0.027471963,14Q2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,36003,3330,5,2,0.132,0.264,14Q2,2,2,2,2,2,2,2,3,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36006,3330,9,4,0.132,0.528,14Q2,1,2,2,1,1,1,2,,,1,2,1,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,2,0.295673077,0.591346154,14Q2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,36040,3370,2,1,0.071957944,0.071957944,14Q2,2,3,2,3,2,3,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36047,3310,1,1,0.1265,0.1265,14Q2,2,3,2,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,36235,3310,4,1,0.1265,0.1265,14Q2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37388,3160,1,1,0.027471963,0.027471963,14Q2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37391,3330,1,1,0.132,0.132,14Q2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37411,3310,8,3,0.1265,0.3795,14Q2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37419,3220,5,2,0.123,0.246,14Q2,2,3,2,2,2,3,2,2,2,1,2,1,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37428,3220,6,2,0.123,0.246,14Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,37446,3240,9,4,0.032070093,0.128280374,14Q2,2,3,2,3,2,3,2,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37451,3330,9,4,0.132,0.528,14Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37462,3220,5,2,0.123,0.246,14Q2,2,3,2,2,2,3,2,2,2,1,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37489,3330,4,1,0.132,0.132,14Q2,2,3,2,3,2,3,2,3,2,3,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37509,3160,9,4,0.027471963,0.10988785,14Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37682,3120,4,1,0.062497561,0.062497561,14Q2,2,3,2,3,,3,,2,,,,,,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51047,3110,3,1,0.056560976,0.056560976,14Q2,2,3,2,3,2,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,51387,3220,5,2,0.123,0.246,14Q2,,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
